Country Code	Nome	Ano	"Taxa de mortalidade (por 1000 pessoas)"	"Expectativa de vida à nascença (anos)"	"Desemprego de Longo Prazo (%)"	"Desemprego de Longo Prazo Feminino (%)"	"Long-term unemployment, male (% of male unemployment)"	"População entre os 0 e os 14 anos (%)"	"População entre os 15 e os 64 anos (%)"	"População com 65 anos ou mais (%)"	"Crescimento Populacional (% anual)"	"População Feminina (%)"	"População total"	"Desempregados com ensino básico (% do desemprego total)"	"Desempregados com ensino básico, mulheres (% do desemprego feminino total)"	"Unemployment with primary education, male (% of male unemployment)"	"Desempregados com ensino secundário (% do desemprego total)"	"Desempregados com ensino secundário, mulheres (% do desemprego feminino total)"	"Unemployment with secondary education, male (% of male unemployment)"	"Desempregados com ensino superior (% do desemprego total)"	"Desempregados com ensino superior, mulheres (% do desemprego feminino total)"	"Unemployment with tertiary education, male (% of male unemployment)"	"Desemprego, mulheres (% força de trabalho feminina)"	"Unemployment, male (% of male labor force)"	"Desemprego Total (%)"	"Desemprego, juventude feminina (% força de trabalho feminina entres os 15 e os 24 anos)"	"Desemprego jovem (% força de trabalho entres os 15 e os 24 anos)"
SMR	San Marino	1998	0	80.17317073	0	0	0	0	0	0	1.095736881	0	26795	26.29999924	26.39999962	26	10.10000038	11.60000038	5.5	63.5	62	68.5	5.800000191	1.200000048	3	0	0	0
SMR	San Marino	1999	0	80.52439024	0	0	0	0	0	0	1.12077177	0	27097	23.39999962	23.79999924	22.29999924	10.60000038	11.60000038	8.300000191	66	64.59999847	69.40000153	0	0	0	0	0	0
SMR	San Marino	2000	0	80.6195122	0	0	0	0	0	0	1.184965348	0	27420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMR	San Marino	2001	0	80.97317073	0	0	0	0	0	0	1.271963662	0	27771	23.5	23.39999962	23.79999924	52.70000076	52.90000153	52.40000153	20.79999924	20.29999924	22	0	0	0	0	0	0
SMR	San Marino	2002	0	81.1195122	0	0	0	0	0	0	1.327081161	0	28142	35.09999847	36.5	31	42.40000153	42.20000076	42.90000153	22.39999962	21.10000038	26.10000038	0	0	0	0	0	0
SMR	San Marino	2003	0	81.2195122	0	0	0	0	0	0	1.334247318	0	28520	47	49.09999847	41.40000153	30.29999924	28.60000038	34.5	22.5	22.20000076	23	0	0	0	0	0	0
SMR	San Marino	2004	6.3	81.72195122	0	0	0	0	0	0	1.292453239	0	28891	43.70000076	46.40000153	34.59999847	28.89999962	25.70000076	39.79999924	27.39999962	27.89999962	25.60000038	0	0	0	0	0	0
SMR	San Marino	2005	7.3	81.97560976	0	0	0	0	0	0	1.207590406	0	29242	33.20000076	33.79999924	31.70000076	38.29999924	35.79999924	45	28.5	30.29999924	23.29999924	0	0	0	0	0	0
SMR	San Marino	2006	7.5	82.1804878	0	0	0	0	0	0	1.108666346	0	29568	31.39999962	31	32.59999847	36.79999924	37	36.09999847	31.60000038	31.70000076	31.29999924	5.099999905	1.200000048	2.799999952	0	0	0
SMR	San Marino	2007	7.2	82.50609756	0	0	0	0	0	0	1.029584143	0	29874	28.60000038	28.79999924	28.10000038	40.70000076	37.90000153	48.40000153	30.39999962	32.90000153	23.5	4.5	1.200000048	2.599999905	0	0	0
SMR	San Marino	2008	6	82.83170732	0	0	0	0	0	0	0.952800625	0	30160	34.40000153	33.70000076	36	41.09999847	39.09999847	46.20000076	23.79999924	26.60000038	16.79999924	0	0	0	0	0	0
SMR	San Marino	2009	6.266666667	82.99554324	0	0	0	0	0	0	0.894528254	0	30431	36.90000153	36.40000153	38	42	39.5	46.90000153	20.39999962	23.5	14.39999962	6.300000191	2.400000095	4	19.20000076	13.39999962	15.80000019
SMR	San Marino	2010	6.533333333	83.15937916	0	0	0	0	0	0	0.847504296	0	30690	31.70000076	30.60000038	34.40000153	45.40000153	44.79999924	47	22.39999962	23.89999962	18.5	7.300000191	2.099999905	4.400000095	24.5	11.80000019	17.29999924
SMR	San Marino	2011	6.8	83.32321508	0	0	0	0	0	0	0.804833318	0	30938	0	0	0	0	0	0	0	0	0	0	0	5.099999905	0	0	0
SMR	San Marino	2012	7.1	0	0	0	0	0	0	0	0.753505417	0	31172	0	0	0	0	0	0	0	0	0	0	0	6.099999905	0	0	0
SMR	San Marino	2013	7.4	0	0	0	0	0	0	0	0.700097164	0	31391	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
SMR	San Marino	2014	7.7	0	0	0	0	0	0	0	0.64776526	0	31595	0	0	0	0	0	0	0	0	0	9.5	4.300000191	6.599999905	0	0	0
SMR	San Marino	2015	0	0	0	0	0	0	0	0	0.586974672	0	31781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1990	0	0	0	0	0	23.77273009	66.64131032	9.585959589	0.065932619	50.63866472	7586000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1991	11.7	71.48780488	0	0	0	23.52728205	66.52786485	9.944853092	0.126942858	50.65245703	7595636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1992	0	0	0	0	0	23.19668909	66.48237579	10.32093512	0.666421572	50.66577635	7646424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1993	0	0	0	0	0	22.81513534	66.48143192	10.70343274	0.689223724	50.68044603	7699307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1994	0	0	0	0	0	22.4313273	66.48939185	11.07928086	0.457848715	50.69909804	7734639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1995	12.3	0	0	0	0	22.06550773	66.49368595	11.44080632	-1.422967089	50.72360323	7625357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1996	12.9	0	0	0	0	21.62266628	66.42668391	11.95064981	-0.09923146	50.75461142	7617794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1997	12.91	72.03902439	0	0	0	21.31496977	66.25290741	12.43212282	-0.279907993	50.7915083	7596501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1998	13.13	0	0	0	0	21.10449108	66.00885575	12.88665316	-0.379260986	50.83322578	7567745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	1999	13.5	0	0	0	0	20.91923498	65.76286643	13.31789859	-0.361977305	50.87766829	7540401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	2000	13.8	71.58292683	0	0	0	20.71034161	65.56329257	13.72636582	-0.319524801	50.92265853	7516346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	2001	13.2	72.23414634	0	0	0	20.44903171	65.53333598	14.01763231	-0.171946647	50.96798914	7503433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	2002	13.7	72.28536585	0	0	0	20.08473931	65.62767493	14.28758577	-0.09214695	51.01313792	7496522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	2003	13.9	72.43658537	0	0	0	19.65347823	65.82697583	14.51954593	-0.212738009	51.05490659	7480591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	2004	14	72.68292683	0	0	0	19.22695727	66.09130991	14.68173283	-0.233328452	51.08942536	7463157	0	0	0	0	0	0	0	0	0	22.89999962	15.10000038	18.5	0	0	0
SRS	República da Sérvia	2005	14.3	72.83414634	0	0	0	18.8521213	66.38889872	14.75897998	-0.300431133	51.11416142	7440769	0	0	0	0	0	0	0	0	0	26.20000076	16.79999924	20.79999924	0	0	0
SRS	República da Sérvia	2006	13.88	73.38536585	0	0	0	18.43019369	66.74823808	14.82156823	-0.393204593	51.12716226	7411569	0	0	0	0	0	0	0	0	0	24.70000076	17.89999962	20.79999924	55.5	43.20000076	47.90000153
SRS	República da Sérvia	2007	13.92	73.63170732	80.80000305	82.30000305	79.30000305	18.07449285	67.10086675	14.82464041	-0.405458542	51.12954559	7381579	0	0	0	0	0	0	0	0	0	21	15.80000019	18.10000038	48.29999924	40.70000076	43.70000076
SRS	República da Sérvia	2008	13.97	73.88536585	0	0	0	17.77679102	67.40144255	14.82176642	-0.425705552	51.12582585	7350222	0	0	0	0	0	0	0	0	0	15.80000019	11.89999962	13.60000038	41.29999924	31	35.20000076
SRS	República da Sérvia	2009	14.2	73.98536585	65.09999847	65.90000153	64.30000305	17.50691839	67.59570988	14.89737173	-0.400994905	51.12252984	7320807	0	0	0	0	0	0	0	0	0	18.39999962	15.30000019	16.60000038	0	0	42.5
SRS	República da Sérvia	2010	14.2	74.33658537	69.09999847	70.40000153	68	17.24508298	67.64843671	15.10648031	-0.402005901	51.12437888	7291436	0	0	0	0	0	0	0	0	0	20.20000076	18.39999962	19.20000076	0	0	46.20000076
SRS	República da Sérvia	2011	14.2	74.53658537	73.69999695	74.59999847	73	17.03510939	67.56848855	15.39640206	-0.789468998	51.13314327	7234099	0	0	0	0	0	0	0	0	0	23.70000076	22.39999962	23	0	0	50.90000153
SRS	República da Sérvia	2012	14.2	74.83658537	77.90000153	78.80000305	77.19999695	16.84609919	67.39528452	15.75861629	-0.485299545	51.14743229	7199077	0	0	0	0	0	0	0	0	0	24.89999962	23.20000076	23.89999962	0	0	51.09999847
SRS	República da Sérvia	2013	14	75.18536585	0	0	0	16.6633343	67.15928932	16.17737638	-0.486591387	51.16497093	7164132	45.79999924	39.40000153	51.29999924	36	39.5	32.90000153	17.70000076	20.5	15.19999981	23.79999924	20.79999924	22.10000038	0	0	49.40000153
SRS	República da Sérvia	2014	14.2	75.53414634	0	0	0	16.4803271	66.89410496	16.62556794	-0.469489291	51.18202729	7130576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRS	República da Sérvia	2015	0	0	0	0	0	16.3003172	66.61731617	17.08236663	-0.454416442	51.19580611	7098247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1967	8	70.41953659	0	0	0	29.47187122	62.11701227	8.411116506	0.850944297	50.56393503	4449367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1968	8.5	70.30934146	0	0	0	28.74922382	62.62975794	8.621018236	0.773470987	50.58723241	4483915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1969	9	70.21021951	0	0	0	28.03995685	63.12101155	8.839031602	0.770721176	50.61230513	4518607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1970	9.3	70.13873171	0	0	0	27.43661894	63.49644761	9.066933458	0.433176524	50.63677852	4538223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1971	9.4	70.10443902	0	0	0	26.90690182	63.79070082	9.302397361	0.422751142	50.65985534	4557449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1972	9	70.10336585	0	0	0	26.5210602	63.96334326	9.515596539	0.855864874	50.68170978	4596622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1973	9.4	70.1284878	0	0	0	26.25434457	64.03664372	9.709011709	0.970405427	50.7022154	4641445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1974	9.6	70.17831707	0	0	0	26.0473738	64.06029354	9.892332653	1.032645526	50.72157539	4689623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1975	9.5	70.24680488	0	0	0	25.87409964	64.05658194	10.06931842	1.049610388	50.74012295	4739105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1976	9.5	70.32390244	0	0	0	25.89975077	63.84958965	10.25065957	1.057918406	50.7573692	4789507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1977	9.7	70.39956098	0	0	0	25.90847314	63.6493496	10.44217726	1.05907444	50.77340975	4840501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1978	9.8	70.46670732	0	0	0	25.93287614	63.47283933	10.59428452	1.019963776	50.78986666	4890125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1979	9.7	70.52085366	0	0	0	26.00440315	63.36314347	10.63245338	0.993954932	50.80886262	4938973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1980	10.2	70.40853659	0	0	0	26.11736553	63.35544618	10.5271883	0.82353269	50.83180754	4979815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1981	9.9	70.62926829	0	0	0	26.22655496	63.45615453	10.31729052	0.726099437	50.85922078	5016105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1982	10	70.68902439	0	0	0	26.33999374	63.68718536	9.972820905	0.774370072	50.89044701	5055099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1983	10.3	70.47902439	0	0	0	26.44208506	63.96600091	9.591914027	0.726754862	50.92437993	5091971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1984	10.1	70.75097561	0	0	0	26.50790352	64.18375281	9.308343673	0.68746266	50.9593481	5127097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1985	10.2	70.73463415	0	0	0	26.51899715	64.2867072	9.194295651	0.67395444	50.99408506	5161768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1986	10.2	71.02121951	0	0	0	26.37410979	64.30893028	9.31695993	0.619376645	51.0282138	5193838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1987	10	71.08878049	0	0	0	26.22811346	64.21073723	9.561149313	0.556839233	51.06195222	5222840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1988	10	71.20780488	0	0	0	26.03721849	64.09900119	9.863780323	0.530027872	51.09526551	5250596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1989	10.2	71.02634146	0	0	0	25.75813639	64.10607869	10.13578491	0.481564765	51.12829415	5275942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1990	10.3	70.93268293	0	0	0	25.38108865	64.29363574	10.32527561	0.439617095	51.1610625	5299187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1991	10.3	70.88292683	0	0	0	25.00696479	64.47699921	10.516036	0.077472437	51.19347009	5303294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1992	10.1	71.79512195	0	0	0	24.5219352	64.84118417	10.63688063	0.032465115	51.22522323	5305016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVK	Eslováquia	1993	9.9	72.44878049	0	0	0	23.95570852	65.33102593	10.71326555	0.381719887	51.25593876	5325305	28.70000076	30.79999924	27.10000038	67.19999695	64.19999695	69.5	4.099999905	5	3.400000095	11.80000019	12.5	12.19999981	0	0	0
SVK	Eslováquia	1994	9.6	72.3	41.79999924	42.90000153	40.79999924	23.35881874	65.86761628	10.77356497	0.39405443	51.28514461	5346331	28.10000038	28.89999962	27.29999924	68.5	67.40000153	69.40000153	3.5	3.799999952	3.299999952	14.10000038	13.30000019	13.69999981	26.5	28	27.29999924
SVK	Eslováquia	1995	9.8	72.25365854	53.29999924	55.29999924	51.5	22.75652393	66.40837599	10.83510008	0.292632207	51.31256118	5361999	29.89999962	31	29	67.59999847	66.09999847	69	2.5	3	2.200000048	13.80000019	12.60000038	13.10000038	23.10000038	26	24.79999924
SVK	Eslováquia	1996	9.5	72.65365854	51.59999847	51.5	51.70000076	22.17573526	66.84778714	10.97647761	0.211674396	51.33793673	5373361	28.29999924	28.89999962	27.60000038	68.90000153	68.09999847	69.69999695	2.900000095	3.099999905	2.700000048	12.69999981	10.19999981	11.30000019	21.60000038	20.60000038	21
SVK	Eslováquia	1997	9.7	72.70487805	50.29999924	52.5	48.09999847	21.56305952	67.32389574	11.11304474	0.184629991	51.36134863	5383291	29.20000076	27.70000076	30.70000076	67.59999847	69	66.40000153	3.200000048	3.5	3	12.80000019	11.10000038	11.89999962	22.60000038	22.70000076	22.60000038
SVK	Eslováquia	1998	9.9	72.55121951	50.59999847	53	48.40000153	20.93329501	67.83217381	11.23453118	0.134121598	51.38313441	5390516	27.89999962	27.10000038	28.60000038	69.30000305	69.30000305	69.19999695	2.799999952	3.599999905	2.099999905	12.5	11.89999962	12.19999981	20.5	25.29999924	23.20000076
SVK	Eslováquia	1999	9.7	72.90243902	46.90000153	49.79999924	44.5	20.3010962	68.3741091	11.3247947	0.102053161	51.40387201	5396020	22.29999924	23.29999924	21.5	75	73.90000153	75.90000153	2.700000048	2.799999952	2.599999905	15.89999962	16	15.89999962	30.79999924	33.09999847	32
SVK	Eslováquia	2000	9.8	73.05121951	53.90000153	54.59999847	53.29999924	19.67919065	68.94491619	11.37589316	-0.135376488	51.42388738	5388720	19.89999962	20.39999962	19.5	77.19999695	77.09999847	77.19999695	2.900000095	2.5	3.299999952	18.60000038	19.39999962	19.10000038	33.29999924	40	36.90000153
SVK	Eslováquia	2001	9.7	73.40243902	53.70000076	55.70000076	52.09999847	19.00069511	69.52213647	11.47716842	-0.183012271	51.44342307	5378867	19.5	20.60000038	18.70000076	77.5	76.69999695	78.09999847	2.900000095	2.700000048	3.200000048	18.60000038	20.10000038	19.39999962	34.5	42.59999847	38.90000153
SVK	Eslováquia	2002	9.6	73.60487805	59.79999924	61.20000076	58.59999847	18.39226958	70.066735	11.54099542	-0.036352551	51.4622095	5376912	21.29999924	22.29999924	20.39999962	76.30000305	74.80000305	77.69999695	2.400000095	2.900000095	1.899999976	18.79999924	18.70000076	18.70000076	36.29999924	38.79999924	37.70000076
SVK	Eslováquia	2003	9.7	73.60487805	61.20000076	62.20000076	60.29999924	17.83540002	70.58123704	11.58336294	-0.065821507	51.47946906	5373374	23.29999924	24.39999962	22.39999962	73.59999847	71.69999695	75.19999695	3.099999905	3.900000095	2.400000095	17.29999924	17	17.10000038	30.70000076	34.79999924	32.90000153
SVK	Eslováquia	2004	9.7	73.95853659	60.59999847	60.29999924	60.79999924	17.30607327	71.06720971	11.62671703	-0.02036172	51.49409285	5372280	24.70000076	25.20000076	24.20000076	71.09999847	70.5	71.69999695	4.099999905	4.300000191	4	19.60000038	17.70000076	18.60000038	30.39999962	34.79999924	32.79999924
SVK	Eslováquia	2005	10	73.90487805	68.09999847	67.40000153	68.69999695	16.80265068	71.51527745	11.68207187	0.009809134	51.50535023	5372807	27.10000038	26.89999962	27.20000076	68.30000305	68.09999847	68.59999847	4.5	4.900000095	4.199999809	17.20000076	15.5	16.29999924	28.79999924	31	30.10000038
SVK	Eslováquia	2006	9.9	74.20487805	73.09999847	72.30000305	73.80000305	16.39808127	71.81158164	11.79033709	0.004597119	51.51293661	5373054	27.89999962	27.39999962	28.5	68.09999847	67.80000305	68.30000305	3.799999952	4.599999905	3	14.69999981	12.30000019	13.39999962	27	26.39999962	26.60000038
SVK	Eslováquia	2007	10	74.20731707	70.80000305	69.40000153	72.30000305	16.02454723	72.05888353	11.91656923	0.029178401	51.51730577	5374622	29.10000038	28.10000038	30.10000038	65.30000305	64.90000153	65.69999695	5.5	6.800000191	4.199999809	12.69999981	9.899999619	11.10000038	20.20000076	20.39999962	20.29999924
SVK	Eslováquia	2008	9.9	74.70487805	66	66.40000153	65.59999847	15.69706358	72.24912956	12.05380686	0.0857553	51.5193516	5379233	27.79999924	26.39999962	29.20000076	66.30000305	66.80000305	65.80000305	5.800000191	6.699999809	4.900000095	10.89999962	8.399999619	9.5	19.79999924	18.5	19
SVK	Eslováquia	2009	9.8	74.9097561	50.90000153	54.40000153	47.79999924	15.4316098	72.3697975	12.19859269	0.133257321	51.5204229	5386406	20.29999924	20.79999924	20	73.80000305	72.40000153	75	5.800000191	6.800000191	5	12.80000019	11.39999962	12	26.5	27.79999924	27.29999924
SVK	Eslováquia	2010	9.9	75.11219512	59.29999924	60.5	58.29999924	15.23056852	72.41200866	12.35742282	0.093191273	51.52150143	5391428	18.60000038	19.10000038	18.20000076	74	72.90000153	74.90000153	7.400000095	8	6.800000191	14.60000038	14.19999981	14.39999962	31.89999962	34.59999847	33.59999847
SVK	Eslováquia	2011	9.6	75.95853659	64	62.59999847	65.09999847	15.15141155	72.25109247	12.59749598	0.128936463	51.52296726	5398384	18.20000076	18.29999924	18.10000038	73.30000305	70.5	75.5	8.399999619	11.19999981	6.199999809	13.60000038	13.60000038	13.60000038	33.79999924	33.20000076	33.40000153
SVK	Eslováquia	2012	9.7	76.1097561	63.70000076	62.20000076	65.09999847	15.08607891	72.06820945	12.84571164	0.170183855	51.52468029	5407579	18.60000038	18	19.20000076	71.59999847	69.5	73.5	9.699999809	12.5	7.300000191	14.5	13.5	14	32.5	35	34
SVK	Eslováquia	2013	9.6	76.41219512	66.59999847	65	67.90000153	15.05182969	71.82509953	13.12307078	0.107458009	51.52651049	5413393	17.39999962	17.29999924	17.5	72.19999695	69.09999847	74.69999695	10.39999962	13.60000038	7.900000095	14.5	14	14.19999981	31.60000038	34.90000153	33.70000076
SVK	Eslováquia	2014	9.5	76.71463415	66.80000305	63.20000076	69.80000305	15.06394872	71.48009141	13.45595987	0.097045422	51.5281878	5418649	20.39999962	18.60000038	22	69.40000153	67.80000305	70.80000305	10.19999981	13.69999981	7.199999809	13.60000038	12.80000019	13.19999981	30.10000038	29.5	29.70000076
SVK	Eslováquia	2015	0	0	0	0	0	15.12364506	71.03128897	13.84506597	0.09962465	51.52948865	5424050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1967	9.7	69.36585366	0	0	0	25.26402372	65.3760395	9.359936777	1.16824614	51.92325593	1689528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1968	10.2	68.91707317	0	0	0	24.79937544	65.66197927	9.538645286	0.884959963	51.7963847	1704546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1969	10.8	68.36097561	0	0	0	24.4008477	65.89611781	9.703034492	0.54575056	51.68138649	1713874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1970	10.1	68.6097561	0	0	0	24.12404774	66.01828121	9.857671047	0.640755486	51.59713533	1724891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1971	10	68.83414634	0	0	0	23.87259386	65.99451894	10.1328872	0.776389848	51.54755547	1738335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1972	10.4	69.05853659	0	0	0	23.77699075	65.83798383	10.38502542	0.796321598	51.52653809	1752233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1973	10	69.40487805	0	0	0	23.77726211	65.61105607	10.61168182	0.822072701	51.53054959	1766697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1974	9.7	70.16097561	0	0	0	23.77727964	65.41162143	10.81109894	0.532626458	51.55272378	1776132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1975	10.1	70.35853659	0	0	0	23.73228679	65.28859319	10.97912002	0.977621393	51.58662846	1793581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1976	10	70.30731707	0	0	0	23.72234298	65.1379619	11.13969512	1.475912486	51.63511344	1820249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1977	9.6	70.55609756	0	0	0	23.65431921	65.05950546	11.28617533	1.208328081	51.69620934	1842377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1978	9.9	70.70243902	0	0	0	23.55811186	65.04534015	11.39654799	1.088885702	51.75359995	1862548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1979	9.6	70.85365854	0	0	0	23.466022	65.10095031	11.43302769	1.07078262	51.7865948	1882599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1980	9.9	71.10487805	0	0	0	23.38500272	65.2358404	11.37915689	0.989248309	51.78237307	1901315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1981	9.8	71.20487805	0	0	0	23.30215399	65.52242534	11.17542067	0.27396083	51.73442047	1906531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVN	Eslovênia	1982	10.3	71.05365854	0	0	0	23.15346581	65.98956026	10.85697392	0.199273553	51.65100848	1910334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
